Time,eeg
7342,994.3
7343,995.8
7344,1005.1
7345,1008.2
7346,1005.3
7347,1006.3
7348,1007.5
7349,1005.6
7350,1006.2
7351,1007.7
7352,1007.4
7353,1008.5
7354,1013.2
7355,1012.9
7356,1015.6
7357,1017.1
7358,1016.8
7359,1017.2
7360,1020.1
7361,1020.4
7362,1019.8
7363,1023.3
7364,1024.6
7365,1024.5
7366,1023.9
7367,1031.5
7368,1028.3
7369,1033
7370,1031.8
7371,1027.2
7372,1025.1
7373,1024.8
7374,1027.4
7375,1027.5
7376,1027
7377,1025.3
7378,1018.7
7379,1021.2
7380,1020.5
7381,1019.9
7382,1019
7383,1018.3
7384,1016.3
7385,1015.5
7386,1015.5
7387,1012.8
7388,1012.1
7389,1017.5
7390,1017.7
7391,1020
7392,1021.8
7393,1021.5
7394,1026.2
7395,1027.6
7396,1029.6
7397,1029.1
7398,1032.9
7399,1030.4
7400,1033.4
7401,1032.9
7402,1036
7403,1032.6
7404,1035
7405,1033.8
7406,1034.9
7407,1034.1
7408,1032.2
7409,1029.3
7410,1025.7
7411,1022.5
7412,1021.9
7413,1018.8
7414,1018
7415,1013.2
7416,1012.8
7417,1014.1
7418,1013.3
7419,1007.8
7420,1008.4
7421,1008.1
7422,1004.9
7423,1003.4
7424,997
7425,1049.3
7426,1011.3
7427,921.3
7428,851.5
7429,1079
7430,1032.4
7431,927.2
7432,852
7433,771.6
7434,1085.666667
7435,1066.2
7436,1004.4
7437,1004.2
7438,1007.1
7439,1007.9
7440,1006.2
7441,1008.8
7442,1014.4
7443,1017
7444,1018.5
7445,1023.6
7446,1026.6
7447,1024.2
7448,1026.1
7449,1028.8
7450,1026.6
7451,1030.8
7452,1037.5
7453,1034.6
7454,1040.7
7455,1041.5
7456,1040.1
7457,1037.9
7458,1039.3
7459,1042.6
7460,1042.1
7461,1041.3
7462,1036
7463,1035.5
7464,1032.5
7465,1034.4
7466,1033.5
7467,1031.4
7468,1027.1
7469,1027.8
7470,1025.9
7471,1024.5
7472,1027.3
7473,1027.4
7474,1023.3
7475,1021.4
7476,1019.1
7477,1022.6
7478,1018.7
7479,1022.3
7480,1021.8
7481,1019.6
7482,1019.3
7483,1023.7
7484,1023.2
7485,1024
7486,1023.6
7487,1027
7488,1029.7
7489,1033.4
7490,1038.5
7491,1037.9
7492,1035.7
7493,1037.4
7494,1043
7495,1046.3
7496,1046.2
7497,1048.8
7498,1048.9
7499,1052.7
7500,1053.9
7501,1054.9
7502,1057.9
7503,1060
7504,1066.6
7505,1065.8
7506,1067.2
7507,1069.4
7508,1068.1
7509,1072.5
7510,1075.5
7511,1079.3
7512,1078.9
7513,1080.5
7514,1082.5
7515,1085.6
7516,1085.5
7517,1086.4
7518,1089.4
7519,1088.8
7520,1085.8
7521,1090.9
7522,1091.7
7523,1089.9
7524,1090.3
7525,1091.9
7526,1093
7527,1092.7
7528,1094.5
7529,1093.2
7530,1094.1
7531,1091.8
7532,1085.4
7533,1085.1
7534,1083.5
7535,1082.5
7536,1077.6
7537,1074
7538,1074.5
7539,1069.6
7540,1068.3
7541,1062.3
7542,1058.6
7543,1056.1
7544,1051.4
7545,1044.7
7546,1045.4
7547,1040.2
7548,1034.3
7549,1028.9
7550,1024.9
7551,1021.2
7552,1019.9
7553,1012.9
7554,1008.2
7555,1009.5
7556,1006.9
7557,1003.4
7558,1001.6
7559,1002.3
7560,1003.2
7561,1004
7562,1006.2
7563,1005.9
7564,1003.6
7565,1005.4
7566,1007.4
7567,1006.7
7568,1004.7
7569,1009.7
7570,1009.6
7571,1009.1
7572,1008.8
7573,1006.5
7574,1013.1
7575,1008
7576,1006.4
7577,1012.1
7578,1013.6
7579,1012.6
7580,1011.5
7581,1012.3
7582,1009.5
7583,1009.8
7584,1006.9
7585,1007.1
7586,1004.1
7587,1009.3
7588,1009.3
7589,1008.6
7590,1009.4
7591,1012.6
7592,1015.4
7593,1017.6
7594,1018.2
7595,1016.6
7596,1018.1
7597,1015
7598,1013.8
7599,1019
7600,1017
7601,1020.3
7602,1017.8
7603,1019.3
7604,1016.1
7605,1015.9
7606,1014.9
7607,1014.1
7608,1014
7609,1012
7610,1009.5
7611,1006.3
7612,1004.9
7613,1001.6
7614,1000.5
7615,993.7
7616,993.8
7617,989.8
7618,986.2
7619,979.4
7620,975.2
7621,975.3
7622,968.5
7623,965.7
7624,961.5
7625,958.4
7626,952
7627,950.4
7628,947.1
7629,943.3
7630,939
7631,938.5
7632,935.3
7633,934
7634,931.9
7635,926.5
7636,925.8
7637,926
7638,923.4
7639,920.9
7640,918.8
7641,919.4
7642,918.7
7643,917
7644,919.9
7645,922.2
7646,919.4
7647,920.6
7648,923.8
7649,923.6
7650,927.3
7651,929.1
7652,930
7653,930.5
7654,935.6
7655,939.2
7656,938.3
7657,937.1
7658,941.5
7659,941.2
7660,945.1
7661,949.1
7662,952.1
7663,953.9
7664,951.8
7665,956.7
7666,958.3
7667,957.1
7668,955.8
7669,960.9
7670,959.5
7671,963.5
7672,965.8
7673,964.7
7674,964
7675,965.1
7676,966.4
7677,967.6
7678,961.3
7679,961.6
7680,961.1
7681,954.9
7682,953.1
7683,948.6
7684,950
7685,945.3
7686,941.4
7687,942.4
7688,937.9
7689,935.4
7690,935.2
7691,930.9
7692,929.5
7693,930.7
7694,926.9
7695,929.6
7696,924
7697,926.4
7698,925.3
7699,927.1
7700,924.8
7701,926.1
7702,925
7703,921.7
7704,920.6
7705,918.2
7706,922.1
7707,920.2
7708,918.8
7709,919.5
7710,915.1
7711,920.4
7712,915.3
7713,915.7
7714,916.7
7715,913.4
7716,911.5
7717,906.7
7718,905
7719,907.4
7720,907.7
7721,907
7722,905.9
7723,905
7724,904.6
7725,905.3
7726,903.5
7727,899.2
7728,901.3
7729,897.7
7730,902.8
7731,903.1
7732,906.8
7733,909.5
7734,908.9
7735,911.6
7736,912.3
7737,914.3
7738,913.6
7739,914.3
7740,916.4
7741,918.2
7742,921.2
7743,921.4
7744,920.7
7745,922.5
7746,923.2
7747,923.3
7748,923.4
7749,924.9
7750,927.9
7751,929.7
7752,927.2
7753,924.4
7754,922.8
7755,923.7
7756,921.3
7757,921.5
7758,919.4
7759,922.2
7760,922.1
7761,921.6
7762,920.4
7763,917.5
7764,916.4
7765,914.9
7766,908.6
7767,910
7768,909
7769,906.3
7770,901
7771,901.6
7772,900.1
7773,898.5
7774,898.8
7775,901.9
7776,899.9
7777,895.6
7778,895.6
7779,894.7
7780,893.4
7781,889.6
7782,887.5
7783,891.2
7784,892.7
7785,893.2
7786,895.3
7787,892.9
7788,893.3
7789,893.2
7790,891
7791,888.6
7792,887.7
7793,887.3
7794,888.3
7795,886.4
7796,889
7797,892.1
7798,890.8
7799,888
7800,887.5
7801,890.7
7802,892.3
7803,892.9
7804,894
7805,894.2
7806,892.6
7807,894.1
7808,894.8
7809,900.4
7810,903.1
7811,901.9
7812,905.3
7813,904.5
7814,909.5
7815,909.6
7816,914.5
7817,913.9
7818,913
7819,916.3
7820,920.8
7821,919.7
7822,921.6
7823,924.6
7824,927.9
7825,931.4
7826,938.1
7827,944
7828,942.1
7829,945.9
7830,946.7
7831,947.3
7832,951.4
7833,957.5
7834,956.3
7835,956.9
7836,962.6
7837,963.4
7838,964.7
7839,968.8
7840,976
7841,980.1
7842,979.8
7843,985.2
7844,984.5
7845,989.2
7846,992
7847,992.7
7848,992.7
7849,995.4
7850,995.4
7851,996.3
7852,994
7853,995
7854,996.2
7855,997.5
7856,997
7857,997.4
7858,995.1
7859,989
7860,987.1
7861,988.4
7862,980.9
7863,977.5
7864,972.4
7865,967.7
7866,963
7867,958.6
7868,953.5
7869,948.9
7870,945.5
7871,943.5
7872,941.4
7873,932.6
7874,927.6
7875,924
7876,922.6
7877,915.1
7878,912.5
7879,909.3
7880,904.1
7881,898
7882,896.7
7883,893.5
7884,893.7
7885,892.4
7886,890
7887,886.7
7888,889.4
7889,886.5
7890,885
7891,884.5
7892,884
7893,883.8
7894,882.9
7895,881.8
7896,881.1
7897,880.6
7898,878.4
7899,881.2
7900,881.8
7901,878.6
7902,879.3
7903,882.6
7904,885.6
7905,885.1
7906,887.9
7907,892.5
7908,889.7
7909,891.2
7910,893.9
7911,895.4
7912,893.6
7913,896.3
7914,901.4
7915,900.9
7916,904.4
7917,901.5
7918,909.4
7919,911
7920,915.2
7921,917
7922,915.1
7923,916
7924,916.4
7925,917.5
7926,919.5
7927,922.1
7928,923.7
7929,925.4
7930,926.5
7931,926.6
7932,930.3
7933,931
7934,933
7935,936.8
7936,939.3
7937,940.3
7938,944
7939,945.9
7940,949.8
7941,953.3
7942,956.8
7943,956.2
7944,959.2
7945,962.3
7946,964.2
7947,968
7948,970.5
7949,971.1
7950,972.3
7951,975.4
7952,981
7953,986.2
7954,984.2
7955,982.8
7956,986.9
7957,991
7958,988.4
7959,986.6
7960,989.5
7961,991.4
7962,991
7963,991.1
7964,991.5
7965,990.3
7966,990.8
7967,984.6
7968,988.8
7969,988.2
7970,984.1
7971,986.2
7972,985.1
7973,990.8
7974,988.1
7975,977.7
7976,973.9
7977,975.8
7978,972
7979,970.4
7980,961
7981,957.5
7982,953.5
7983,949.7
7984,941.4
7985,941
7986,931.3
7987,926
7988,922.9
7989,915
7990,911.3
7991,905.8
7992,904.1
7993,900.7
7994,894.8
7995,891.9
7996,891.3
7997,888.1
7998,883.1
7999,884.6
8000,880.5
8001,886.1
8002,887.3
8003,885.8
8004,884.7
8005,882.4
8006,880.8
8007,878.4
8008,878.7
8009,879.8
8010,878.8
8011,878.7
8012,879.3
8013,882.7
8014,883.7
8015,886.6
8016,887
8017,889.1
8018,885.3
8019,888
8020,891.8
8021,893.5
8022,898.9
8023,908.2
8024,911.8
8025,912.3
8026,915.2
8027,917.7
8028,918.3
8029,919.7
8030,922.1
8031,923.7
8032,925.8
8033,930.3
8034,932.6
8035,932.7
8036,932.9
8037,934.3
8038,935.7
8039,934.1
8040,940.3
8041,940.3
8042,943.8
8043,941.9
8044,940.9
8045,945.9
8046,943.9
8047,947
8048,947.4
8049,950.8
8050,954.7
8051,952.2
8052,955
8053,951.6
8054,952
8055,950
8056,953.1
8057,955.6
8058,955.8
8059,956
8060,953.3
8061,950.8
8062,952.5
8063,955
8064,954.4
8065,952
8066,953.9
8067,954.3
8068,951
8069,949.5
8070,952.1
8071,952
8072,954.4
8073,954.2
8074,954.1
8075,954.9
8076,953.5
8077,956.7
8078,955.6
8079,952.7
8080,953
8081,954.9
8082,954.2
8083,953.2
8084,952.7
8085,956.1
8086,952
8087,951.7
8088,953.9
8089,961.2
8090,970.2
8091,963.2
8092,957.8
8093,959.3
8094,957.8
8095,959.7
8096,962.6
8097,961.6
8098,958.6
8099,958.2
8100,962.9
8101,961.7
8102,959.9
8103,962.4
8104,965.9
8105,964.4
8106,963.5
8107,967
8108,967.5
8109,969.6
8110,965.1
8111,967.5
8112,966.7
8113,966.1
8114,966.4
8115,960.5
8116,962.1
8117,959.9
8118,958.9
8119,958.4
8120,951.2
8121,949.3
8122,946.3
8123,938
8124,937.8
8125,932.6
8126,929.2
8127,928.4
8128,923.6
8129,920
8130,914.7
8131,912.6
8132,907.7
8133,904.4
8134,897.3
8135,895.5
8136,894.7
8137,891.2
8138,892.1
8139,888
8140,887.3
8141,886
8142,883.4
8143,871.7
8144,865
8145,867.8
8146,872.7
8147,871.1
8148,871
8149,869.7
8150,871.1
8151,871.2
8152,872.7
8153,876.1
8154,884
8155,884.8
8156,884.9
8157,887.5
8158,892.7
8159,894.5
8160,900.8
8161,904.5
8162,908.7
8163,908.9
8164,919.2
8165,933.9
8166,938.5
8167,943.7
8168,938.6
8169,939.8
8170,940.9
8171,936
8172,935.5
8173,934.3
8174,933.9
8175,931.5
8176,926.8
8177,924.3
8178,919.2
8179,917
8180,913.1
8181,913.1
8182,914.5
8183,911.4
8184,909.8
8185,906.9
8186,904.1
8187,904.7
8188,902.1
8189,902.7
8190,901.7
8191,900.1
8192,900.7
8193,900.7
8194,903.2
8195,903.1
8196,902.3
8197,902.6
8198,904.2
8199,904.7
8200,905.9
8201,904.5
8202,906.2
8203,906.8
8204,910.7
8205,911.3
8206,913.3
8207,917.7
8208,919.6
8209,923.7
8210,927.2
8211,929.2
8212,931.7
8213,934.1
8214,934.1
8215,930.9
8216,934.3
8217,932.7
8218,931.8
8219,931.2
8220,929.7
8221,928.5
8222,928.7
8223,925.8
8224,923.8
8225,922.9
8226,925.8
8227,924.1
8228,917.8
8229,917.8
8230,912.8
8231,909.9
8232,904.6
8233,908.7
8234,908.1
8235,910
8236,906.4
8237,905.7
8238,903.7
8239,908.9
8240,909.8
8241,908.1
8242,912.7
8243,910.2
8244,911.7
8245,916.9
8246,913.5
8247,916.6
8248,922.7
8249,924.4
8250,925.8
8251,931.2
8252,931.3
8253,931.5
8254,934.3
8255,937.3
8256,940
8257,941.2
8258,944.1
8259,947.5
8260,951
8261,955.5
8262,963.8
8263,965.2
8264,967.7
8265,973.5
8266,974.8
8267,977.6
8268,978.1
8269,984.8
8270,990
8271,989.3
8272,998.4
8273,996.8
8274,1003.3
8275,1000.9
8276,1004.9
8277,1009.9
8278,1009.7
8279,1017.9
8280,1019.9
8281,1022
8282,1024.6
8283,1026.7
8284,1023.5
8285,1031.1
8286,1036.2
8287,1040.7
8288,1037.1
8289,1034.1
8290,1022
8291,1020.3
8292,1029.3
8293,1023.1
8294,1011.2
8295,1014.7
8296,1017.2
8297,1024
8298,1023.5
8299,1026.7
8300,1020.5
8301,1020.6
8302,1024.3
8303,1026
8304,1029.9
8305,1030.3
8306,1026
8307,1026.2
8308,1027.2
8309,1028.6
8310,1030.1
8311,1030.8
8312,1034.1
8313,1034.7
8314,1032.4
8315,1026.3
8316,1028.5
8317,1028.2
8318,1022.3
8319,1016.8
8320,1014.1
8321,1003.1
8322,996
8323,989.3
8324,979.7
8325,973.2
8326,965.1
8327,956.5
8328,956.8
8329,942.3
8330,936
8331,932.4
8332,928.2
8333,918.2
8334,914.2
8335,907.2
8336,903.1
8337,900.4
8338,896.3
8339,890.4
8340,887
8341,882.5
8342,879.7
8343,879.4
8344,878.2
8345,875.5
8346,873.6
8347,869.4
8348,866
8349,862.9
8350,862.8
8351,860.9
8352,861.9
8353,861.7
8354,864.1
8355,860.6
8356,864.5
8357,867.3
8358,865.9
8359,863.4
8360,866
8361,869.7
8362,869.7
8363,869.8
8364,871.1
8365,873.1
8366,875.7
8367,880.3
8368,880.5
8369,885.8
8370,883.2
8371,883.8
8372,881.6
8373,886.6
8374,889.1
8375,891
8376,894.7
8377,898.4
8378,897.9
8379,902.3
8380,899.5
8381,898.2
8382,901.8
8383,903.2
8384,902.6
8385,907.9
8386,903.8
8387,908.3
8388,914
8389,915.2
8390,919.1
8391,913.4
8392,909.7
8393,908.9
8394,908.8
8395,909.4
8396,908
8397,910.7
8398,907.2
8399,909.3
8400,906.4
8401,908.8
8402,910.1
8403,910.5
8404,910.2
8405,910.1
8406,908.8
8407,905.2
8408,907.9
8409,910.6
8410,909
8411,913.1
8412,910.7
8413,913.3
8414,910.9
8415,914.2
8416,918.7
8417,914.9
8418,913.5
8419,913.7
8420,911
8421,909.6
8422,907.8
8423,912.6
8424,914.7
8425,909.9
8426,913.2
8427,913.8
8428,916
8429,915.7
8430,917.8
8431,916.6
8432,914.7
8433,916.2
8434,918.4
8435,918.3
8436,922.3
8437,923.5
8438,927.6
8439,926.8
8440,926.4
8441,929.5
8442,927.6
8443,928.7
8444,930.3
8445,932.6
8446,934.5
8447,932.3
8448,931.6
8449,935.4
8450,935.5
8451,933.8
8452,933.5
8453,932.7
8454,932.4
8455,928.4
8456,930.4
8457,930.3
8458,928.4
8459,928.4
8460,926.8
8461,930.4
8462,932.2
8463,934.2
8464,935.2
8465,935.7
8466,935.3
8467,938.7
8468,937.7
8469,939.9
8470,940.7
8471,944
8472,947.9
8473,949.1
8474,950.1
8475,952.6
8476,957.5
8477,963.8
8478,963.3
8479,963.3
8480,963.4
8481,964.7
8482,966.3
8483,965.3
8484,962.3
8485,963.1
8486,966.4
8487,960.6
8488,961.9
8489,962.3
8490,964.9
8491,961.4
8492,956.7
8493,956.7
8494,957
8495,954.7
8496,953.5
8497,955.8
8498,953.6
8499,954.2
8500,951
8501,951.2
8502,952.5
8503,951.4
8504,952.5
8505,954.4
8506,951.4
8507,949.8
8508,953.1
8509,954.4
8510,959.2
8511,957
8512,955.7
8513,956.6
8514,956.3
8515,958.5
8516,958.1
8517,963.2
8518,960.8
8519,965.2
8520,966.1
8521,963.4
8522,964.1
8523,965.6
8524,972
8525,972.5
8526,969.5
8527,972.4
8528,975.5
8529,979.7
8530,978.5
8531,986.5
8532,985.3
8533,985.3
8534,988.6
8535,987.9
8536,991.2
8537,997.3
8538,999.4
8539,996.2
8540,997.2
8541,1005.6
8542,1012.3
8543,1010.7
8544,1008.5
8545,1013.4
8546,1017.1
8547,1015.8
8548,1019.6
8549,1019.5
8550,1023.4
8551,1026.8
8552,1026.2
8553,1029
8554,1033.4
8555,1033.8
8556,1036.8
8557,1039.3
8558,1043.9
8559,1046.3
8560,1048.1
8561,1051.2
8562,1051.1
8563,1054
8564,1058.2
8565,1058.2
8566,1060.9
8567,1056.8
8568,1060.8
8569,1061.5
8570,1065.8
8571,1065.7
8572,1066.9
8573,1062.9
8574,1055.9
8575,1055.7
8576,1055.1
8577,1054.9
8578,1055.7
8579,1053.7
8580,1054.1
8581,1050.7
8582,1051.5
8583,1049.7
8584,1049.1
8585,1042.8
8586,1042
8587,1039.1
8588,1037.2
8589,1034.8
8590,1031.3
8591,1031.6
8592,1032.7
8593,1025.8
8594,1029.2
8595,1041.3
8596,1033.8
8597,1029.3
8598,1031.1
8599,1024.9
8600,1024.1
8601,1024.4
8602,1019.8
8603,1020.5
8604,1019.8
8605,1020
8606,1022
8607,1026
8608,1021.5
8609,1022.2
8610,1019.4
8611,1017.9
8612,1018.9
8613,1021
8614,1021.2
8615,1015.1
8616,1019.1
8617,1017.8
8618,1019
8619,1017
8620,1015.2
8621,1018.5
8622,1019.2
8623,1015
8624,1014.1
8625,1013.8
8626,1009.5
8627,1014.7
8628,1013.6
8629,1012.9
8630,1013.8
8631,1015
8632,1012.9
8633,1014.5
8634,1015.6
8635,1014.9
8636,1014.2
8637,1012.8
8638,1011.5
8639,1012
8640,1009.3
8641,1010.2
8642,1014.6
8643,1010.8
8644,1009.6
8645,1006
8646,1004.6
8647,998.1
8648,996.4
8649,993.9
8650,989.2
8651,987.7
8652,977.9
8653,974.6
8654,969.3
8655,961.8
8656,952.8
8657,951.4
8658,942.7
8659,936.5
8660,925.6
8661,923
8662,915
8663,905.1
8664,898.7
8665,896.5
8666,890.5
8667,885.2
8668,881.4
8669,880.2
8670,875.1
8671,866.9
8672,862.6
8673,864
8674,859.6
8675,857.5
8676,854.5
8677,854.7
8678,849.7
8679,850.6
8680,851.9
8681,848.1
8682,848.9
8683,847
8684,849.3
8685,849.6
8686,848.1
8687,848
8688,850.2
8689,849.4
8690,857.7
8691,862.1
8692,860
8693,862.6
8694,858.5
8695,859.3
8696,862
8697,864.8
8698,864.1
8699,866.8
8700,865
8701,870.7
8702,873
8703,870.9
8704,873.8
8705,874.4
8706,877.7
8707,879.8
8708,883.8
8709,884.7
8710,886.1
8711,888.2
8712,894
8713,896.7
8714,898.9
8715,901.4
8716,902
8717,904.7
8718,904.2
8719,909
8720,909.3
8721,908.2
8722,908.8
8723,909.7
8724,907.4
8725,910.4
8726,913.1
8727,912.1
8728,915.6
8729,921.5
8730,919.6
8731,920.6
8732,923.3
8733,924.7
8734,928.6
8735,927.3
8736,925.8
8737,926.3
8738,930.9
8739,935.8
8740,932.4
8741,934.9
8742,937.6
8743,935.6
8744,937.5
8745,939.2
8746,948.7
8747,941.7
8748,941.8
8749,941.3
8750,941.8
8751,944.5
8752,944.4
8753,943.2
8754,944.8
8755,945.1
8756,946.4
8757,945.7
8758,948.1
8759,949.1
8760,948
8761,949.1
8762,950.6
8763,951.8
8764,952.9
8765,952.3
8766,955.6
8767,959.2
8768,958.7
8769,960.2
8770,959.2
8771,958.8
8772,961.5
8773,960.2
8774,964.1
8775,965.5
8776,965.3
8777,962.7
8778,965
8779,968.7
8780,972.2
8781,968.9
8782,968.8
8783,970.2
8784,970
8785,975.4
8786,975.6
8787,975.3
8788,975.4
8789,975.9
8790,980.6
8791,983
8792,976.6
8793,984.6
8794,983.6
8795,981.7
8796,983.4
8797,988.3
8798,985.1
8799,989.3
8800,991.3
8801,991.6
8802,990.1
8803,990.7
8804,991.7
8805,991.4
8806,992.4
8807,993.4
8808,994.6
8809,995.8
8810,1001.2
8811,1010
8812,1065.8
8813,990.5714286
8814,-563.2
8815,-570.2
8816,-581.8
8817,-598.4
8818,-621.2
8819,-624.2
8820,-610.4
8821,1093.888889
8822,1127.3
8823,1140.4
8824,1064.4
8825,1011.3
8826,1006.8
8827,1005.9
8828,1009.3
8829,1013.2
8830,1018.9
8831,1014.8
8832,1016.5
8833,1014.7
8834,1018.8
8835,1019.5
8836,1021.7
8837,1022.5
8838,1022.1
8839,1022.6
8840,1026
8841,1022.9
8842,1025.2
8843,1027.4
8844,1028.5
8845,1025.4
8846,1027.2
8847,1031.5
8848,1032.1
8849,1033.6
8850,1034.3
8851,1030.5
8852,1036.8
8853,1039.2
8854,1041.7
8855,1041.9
8856,1043.3
8857,1045.4
8858,1044.1
8859,1041.3
8860,1047.9
8861,1044.7
8862,1048.3
8863,1047.4
8864,1044.6
8865,1048.1
8866,1048.1
8867,1045.9
8868,1046.7
8869,1048
8870,1048.7
8871,1047.7
8872,1049.9
8873,1046.9
8874,1047
8875,1047.9
8876,1046.6
8877,1045.1
8878,1047.6
8879,1050
8880,1043.9
8881,1044.2
8882,1039
8883,1039.7
8884,1033.6
8885,1036.2
8886,1038.1
8887,1037.3
8888,1034.5
8889,1033.2
8890,1033.1
8891,1034
8892,1034.7
8893,1034.1
8894,1029.2
8895,1031.3
8896,1034.2
8897,1032.7
8898,1035
8899,1034.3
8900,1035.2
8901,1036.8
8902,1033.6
8903,1032.9
8904,1032.7
8905,1029
8906,1030.5
8907,1030.6
8908,1032.7
8909,1033.8
8910,1035.3
8911,1035.4
8912,1029.7
8913,1026.9
8914,1023.8
8915,1024.1
8916,1026.3
8917,1028.9
8918,1025.6
8919,1026.5
8920,1025.3
8921,1020
8922,1021.6
8923,1020.4
8924,1025.8
8925,1029.4
8926,1028
8927,1030.3
8928,1030.7
8929,1034.9
8930,1030.8
8931,1030.4
8932,1036.3
8933,1035.9
8934,1038.8
8935,1040.6
8936,1042.7
8937,1041.1
8938,1043.7
8939,1045.9
8940,1047.7
8941,1047
8942,1051.6
8943,1053.8
8944,1055.8
8945,1056.9
8946,1057.2
8947,1056.3
8948,1059.9
8949,1062.4
8950,1072
8951,1071
8952,1072.1
8953,1072.6
8954,1074
8955,1076.7
8956,1076.9
8957,1077.6
8958,1078.3
8959,1083.2
8960,1080.4
8961,1084.6
8962,1083.8
8963,1085.4
8964,1085.6
8965,1084.6
8966,1085
8967,1085.2
8968,1083.9
8969,1086.2
8970,1090.9
8971,1088.7
8972,1089.6
8973,1087.4
8974,1084.8
8975,1082.7
8976,1083.4
8977,1091
8978,1088.8
8979,1078
8980,1077.8
8981,1080.8
8982,1072.4
8983,1072.3
8984,1072
8985,1071.8
8986,1070.9
8987,1068.5
8988,1068.2
8989,1064.1
8990,1063.9
8991,1063.6
8992,1061.1
8993,1060.4
8994,1057.8
8995,1056
8996,1057.4
8997,1058.8
8998,1053.6
8999,1052.1
9000,1049.9
9001,1051.1
9002,1050.4
9003,1050.6
9004,1048.6
9005,1050.3
9006,1047.6
9007,1047.9
9008,1050.7
9009,1043.7
9010,1037.4
9011,1031.6
9012,1025.5
9013,1040.7
9014,1040.3
9015,1044.5
9016,1034.444444
9017,1016.3
9018,1018.9
9019,1036.6
9020,1037
9021,1038.3
9022,1030.5
9023,1021.1
9024,1016.8
9025,1018.9
9026,1019.9
9027,1022.8
9028,1023.9
9029,1013.6
9030,1011.8
9031,1011.9
9032,1013.3
9033,1009.4
9034,1020.4
9035,1029.5
9036,1024.9
9037,1024.4
9038,1020
9039,1018.1
9040,1015.2
9041,1011
9042,1009.6
9043,1008.9
9044,1003.8
9045,996
9046,994.8
9047,988.5
9048,984.5
9049,981
9050,975
9051,972.8
9052,965.9
9053,958.8
9054,952.2
9055,951.5
9056,948
9057,947.1
9058,944.3
9059,941
9060,938.8
9061,942.4
9062,935.4
9063,937.1
9064,933.4
9065,932.5
9066,931.8
9067,929.2
9068,927.2
9069,924.4
9070,927
9071,925.1
9072,924.9
9073,922.9
9074,928.2
9075,928.9
9076,929
9077,929.5
9078,932.6
9079,929.1
9080,931.2
9081,933.2
9082,936
9083,935.5
9084,936.7
9085,937.4
9086,940.2
9087,943.8
9088,946.2
9089,948.8
9090,949.7
9091,948.2
9092,949.3
9093,950.8
9094,953.5
9095,958.6
9096,957.7
9097,960.5
9098,967.1
9099,966.6
9100,968.5
9101,968.3
9102,967.2
9103,970.2
9104,973.4
9105,974.6
9106,978.6
9107,978.2
9108,983.3
9109,983.9
9110,981.9
9111,992.8
9112,988.6
9113,993.4
9114,993.4
9115,995.4
9116,995.2
9117,998.2
9118,995.1
9119,999.6
9120,1006.1
9121,1007.5
9122,1008.3
9123,1011
9124,1009.5
9125,1015.9
9126,1015.7
9127,1013
9128,1014.7
9129,1014.9
9130,1021.3
9131,1028.1
9132,1022.1
9133,1010.4
9134,1005.4
9135,1004.6
9136,1002.1
9137,1009.8
9138,1011.5
9139,1007.4
9140,1006.5
9141,1008.7
9142,1010.3
9143,1011.3
9144,1011.1
9145,1014.8
9146,1016.6
9147,1018.2
9148,1021.2
9149,1021
9150,1018.3
9151,1020.8
9152,1020.9
9153,1020.7
9154,1022.2
9155,1023.7
9156,1018.7
9157,1022.3
9158,1019.5
9159,1022.8
9160,1019.7
9161,1013.1
9162,1007.2
9163,994.8
9164,988.5
9165,983.1
9166,974.1
9167,965.9
9168,961.3
9169,952.6
9170,945.3
9171,937.8
9172,938.6
9173,929.8
9174,927.2
9175,921.6
9176,916
9177,911.3
9178,908.8
9179,907.1
9180,906.2
9181,902.5
9182,904.6
9183,907.5
9184,906.4
9185,903.2
9186,901.8
9187,901.9
9188,899.5
9189,898
9190,899.3
9191,898.3
9192,900.8
9193,899.3
9194,900.8
9195,900.4
9196,903.6
9197,904.4
9198,905.1
9199,904.8
9200,908.5
9201,908.6
9202,912.4
9203,909.1
9204,915.7
9205,920.9
9206,918.3
9207,919.8
9208,919.7
9209,922.5
9210,923.7
9211,922.5
9212,928.1
9213,927
9214,928.3
9215,926.2
9216,925.3
9217,926.1
9218,928.2
9219,929.6
9220,930.5
9221,932.5
9222,930.2
9223,933.9
9224,934.3
9225,933
9226,934
9227,932.3
9228,933.2
9229,936.1
9230,936.9
9231,940.8
9232,941.8
9233,945.4
9234,943.3
9235,944.8
9236,948.4
9237,949.6
9238,951.3
9239,954.9
9240,952.8
9241,958
9242,962.1
9243,962.2
9244,959
9245,961
9246,966.3
9247,968.7
9248,971.4
9249,972
9250,972.3
9251,979.9
9252,986.3
9253,983.5
9254,987.5
9255,990.2
9256,992.4
9257,994.7
9258,994.8
9259,999.8
9260,1000.8
9261,1003.3
9262,1008.3
9263,1014.8
9264,1008.5
9265,1010
9266,1016.7
9267,1012.3
9268,1016.1
9269,1013.4
9270,1014.6
9271,1014
9272,1010.1
9273,1011.3
9274,1016
9275,1012.8
9276,1016.8
9277,1014.6
9278,1020.2
9279,1044.5
9280,1060.5
9281,1055.9
9282,1054.3
9283,1055.1
9284,1054
9285,1056.2
9286,1061.1
9287,1059.2
9288,1057.5
9289,1062
9290,1062.4
9291,1066.3
9292,1070.7
